		T98G G0				T98G Contact Inhibtion				U2OS-p16			
		E2F4		p130		E2F4		p130		E2F4		p130	
GENE 	Locuslink	P value	binding ratio	P value	binding ratio	P value	binding ratio	P value	binding ratio	P value	binding ratio	P value	binding ratio
RAM2	55536	0.00141333645626374	2.43626750379897	0.000646815576148208	3.58730457781892	0.00115331011255815	2.39131079842523	0.000136900022209119	2.66717962836553	0.505696667975254	1.01464108031272	0.447848231446216	1.02253228342502
RAMP	51514	0.000000220422797014841	8.4634490413651	0.00000121153945831232	8.64573655258218	0.000000161764935224795	4.67843150185681	0.000000766378647321098	4.67436585048653	0.00000268110592693827	7.66400425985091	0.000428116736425399	11.4458848158123
RANGAP1	5905	0.0371462799014102	1.58795501562038	0.00236400448055241	2.95747344038512	0.00286460447709835	1.94884972541413	0.002287255948213	2.27781301192718	0.0117873283403707	1.95347889131331	0.00287085270652787	3.73145760224942
RBL1	5933	0.00000437627275029495	3.68552868891037	0.00000411160066804417	7.29961856105761	0.0000176545022529395	3.96476709213516	0.000126078080939895	3.27755381529008	0.0000677513221001291	4.3535953978907	0.000817056445583109	6.34990661993659
RBM15	64783	0.000000647002280307341	6.71807346227181	0.0000662753439556463	6.34311827540278	0.0000111721682868327	3.39666853757558	0.0000600838869369014	3.06369189406636	0.00000795608038928197	6.76274472412916	0.000793431391158506	6.54955525406669
RECQL	5965	0.00000531356641808589	4.67783099333551	0.0000220235602677032	5.31468484332317	0.00000100674055414363	2.8417898695238	0.000253744557738522	2.49239697536673	0.0000425876748143539	4.36113470358417	0.00100378524565375	5.62221270644079
RFC3	5983	0.0000000727070593731227	6.36220927412559	0.0000777083531480205	9.04734777293913	0.000000153381716105905	4.93463584651979	0.000000528129007526523	4.91289355792988	0.00000169289542134576	10.7127159734401	0.00043373829368748	11.4823011259394
RFC5	5985	0.000320843410803406	2.8231627566604	0.000020934127641814	5.77610159662317	0.00316668384103447	2.06612405953852	0.000165555375697513	2.59746102149985	0.0000257759058950313	5.21905599320497	0.000669637368562626	7.32698176658356
RIN3	79890			0.426969476107322	1.6266140282699	0.670831634633958	0.632975581401221	0.924872108751109	0.105512619889195	0.00118321841796554	3.06226012793177	0.887173010677954	0.52621722846442
RNF26	79102	0.00012410850576261	3.08164392775598	0.000269991281363069	4.34485465637684	0.000672984900711437	2.72079538481756	0.0000378782349831352	3.02919832415743	0.00215095073221405	2.44162476454625	0.00212690226527384	4.1938013544314
RNF5	6048	0.00157229538630277	2.38457259201586	0.00026261946356243	3.35005614711066	0.0220510755065804	1.56709351148573	0.00735398647764618	1.93032507712592	0.00891598357130585	2.02619917593096	0.00364576710050163	3.51950051951424
RNPC2	9584	0.0301921224905556	1.57837169473216	0.00438308551660094	2.46027698563943	0.0254911063331891	1.62890527911543	0.0110736926379436	1.78362844401568	0.118674075578293	1.36168702230801	0.120328308502604	1.60744740571467
ROD1	9991	0.0559075404343505	1.60962124146762	0.0203688888673594	2.91729239160324	0.541872145526148	0.97634129006545	0.00758363930452366	1.99502603611392	0.417709418186551	1.74839810589064	0.00377500300807421	3.43453422335432
RPA2	6118	0.10322432984835	1.48734191212765	0.00484986250621378	2.22028095589618	0.0592429196043288	1.40825339445141	0.0598627685222466	1.43696316919356	0.00456758634503418	2.14730458714636	0.0079884815124997	3.07504565675008
RPL39L	116832	0.332148979073703	1.22656623486407	0.141825705387024	1.58368709076332	0.513380901317484	0.994507285075517	0.111849235001664	1.32592996225474	0.000486509937054014	2.63271744937353	0.000952602137513636	5.81275574020776
RPS20	6224	0.000927576745433423	2.40932579938504	0.000741230061556797	3.53993976155114	0.000822843661265615	2.31203216333066	0.00331572991213014	3.21506308790816	0.00194208617059988	2.52635937670263	0.0227253651985357	2.62761006216575
RQCD1	9125	0.000243832119206533	2.69341691539664	0.000259855494418204	3.30531853113516	0.000392379349333116	2.27417780153926	0.000393189924292492	2.39141315726352	0.00424270256601422	2.45714285714286	0.0400367669360094	2.68086548154015
RRM1	6240	0.00000068848326928439	5.82453631583932	0.000000556921278649369	10.7222805126612	0.000000619371713805883	3.42629805868414	0.00000354209834008135	3.87902989570884	0.0000019965488724516	9.05780888206676	0.000547032137322268	9.46377466219642
SBZF3	57116	0.0130896396347998	1.71093941723362	0.0239138294565566	2.16368908685495	0.00859626009120662	1.69093620595986	0.034244170109532	1.82112361657128	0.00154214464574165	2.31300419490158	0.00169359194238433	4.46666751878137
SDCCAG10	10283	0.0232999864834815	1.8149245660942	0.00110995429844463	3.00662194145589	0.0165892804365798	1.73000254878119	0.00159424530464647	2.09544941322571	0.0000905651219681447	4.22289910324182	0.000966004123998387	5.99616505146986
SFPQ	6421	0.000517855852286253	2.45766848319009	0.000470589530890408	4.14648818990629	0.0000746405092533209	2.66083514889558	0.0000166777287823328	3.28501216049727	0.000166578714544618	3.61851744746482	0.00187124635967256	4.82049355047562
SFRP5	6425	0.00556429991960761	1.94985509552758	0.012282512633389	2.35371984047306	0.0127609572574655	1.68487690112593	0.0113174455954393	1.77101720974981	0.000608523417344187	2.80448936911816	0.0067664510495381	3.08113176296892
SFRS1	6426	0.00000702710916244964	5.12905605692051	0.000212181039603299	5.62061826239297	0.0000276061716207865	3.82268007306082	0.000248713566865733	2.49991036242991	0.0000183689978426882	4.66555189234917	0.012482087826052	5.35978554855983
SFRS11	9295	0.0396719804177336	1.81683865642939	0.00153936691466017	2.51646674671339	0.0415105900479907	1.63419990931476	0.0013446325159111	2.14778475464236	0.0489960992998699	1.60016890051215	0.00408530101337212	3.32936995046055
SFRS2	6427	0.0027131298888674	2.34379721535506	0.00109423165789158	3.61495295583983	0.00164746559851492	2.18126050091457	0.00067215274340493	2.82530109954658	0.000735905280972449	2.93628188117352	0.00510069795476659	3.66947968701898
SIL	6491	0.0000191144245570429	3.58314275370778	0.000174019589376906	2.82932660851719	0.00132764737275587	2.5623639821155	0.0760651832084645	3.57873544352108	0.0000197190528262725	5.05171814100751	0.000947952957211951	5.97467025979422
SIRT1	23411	0.165797788410276	1.33043186223451	0.164376319085532	1.43344314614516	0.326649370479839	1.10625483851518	0.2107395650576	1.20436005347404	0.0342737014216553	1.68487493902542	0.00380600026212313	3.3820913293875
SLC25A14	9016	0.0000163928562081361	4.273037813878	0.00000990070544892863	6.33072442702507	0.000190097310457937	2.86414908351833	0.000171952440232714	3.6541823326449	0.000402663659203939	3.08304793397105	0.00124729516081262	5.08052874581131
SLC31A1	1317	0.0547477130556917	1.48310436082858	0.00362738871451784	2.6048951669112	0.0228355124215734	1.83224464444847	0.0170419168481304	1.65569489873227	0.0224888460925576	1.78738512949039	0.00650002401579275	2.99655924541483
SLC35A3	23443	0.0971766405714602	1.79269268815111	0.00778075632523945	2.63004239154939	0.00954951571981799	1.56171361158461	0.00582903023463077	1.84893408878752	0.00804022212433197	2.01345337248429	0.0022708634496138	4.01408980333162
SMAP	10944	0.0000000473844641302179	8.79563003122225	0.00000196096696547521	8.91828460428957	0.0000000355682836516991	5.86011206886112	0.000000591339795574797	5.58014957787302	0.00000112772606997158	10.78772133586	0.00043999668435879	13.3677491790753
SMC2L1	10592	0.983231654222772	0.250960175469812	0.000215436931982005	8.4670268090385	0.0000412993307966625	4.32706095316587			0.0000151679884042855	7.16884498480243		
SMC4L1	10051	0.000000372176116703038	7.97511891912587	0.00000405230611399965	6.99407956070288	0.00000000623771723162747	5.04299481482938	0.0000028938414894375	3.96418512440901	0.0000354575577041771	4.29678268068361	0.000606783422267831	8.27378063853685
SMC6L1	79677	0.00751655355352399	1.97381856334218	0.00161306838394737	2.77031030589976	0.022061381359338	1.50536246247002	0.00970386379848132	1.88574594437934	0.000595317659757177	2.91496417812207	0.00146903948101129	4.7092219787919
SNIP1	79753	0.00362044863784283	2.14959302379599	0.0124628960426317	2.48276341104963	0.0259362523788875	1.47720014191129	0.00802612657412105	1.69986023254911	0.000810915229029763	2.90226391971117	0.00154214037206146	4.6289694305789
SNRPA	6626	0.00000428205573066443	3.88945138147938	0.000389845096512187	4.5650209178826	0.00000904274627178125	3.18814689127194	0.0000918948387558238	3.35416094980927	0.0000110857037307621	4.98003358100556	0.000987566740978108	5.67050374729797
SNRPD2	6633	0.00000161474438520326	4.1167308932341	0.000000977997506645956	7.47270422701364	0.000000074499413860174	4.77299885488795	0.00000979676032575316	4.17376362921824	0.00000502882301334218	6.59840015191436	0.000506771550236262	10.4161763191587
SNX1	6642	0.00249835206990212	2.40586076435287	0.00550785704055645	2.18386355541915	0.00272323089569204	1.94049141169512	0.00530040708371482	2.45285036207362	0.00409729758907673	2.07195193709546	0.00385637513788589	3.62213298125343
SNX5	27131	0.000528832199243712	2.35784546398863			0.0000148034956360954	5.53110892754235			0.00000684655813709689	9.58609022556391		
SRPR	6734	0.00186970047984758	3.9306929289635	0.000592895461809184	4.71428465383655	0.0000197099656518152	2.52200307623662	0.0000897143581061188	2.92719563798905	0.0139989484953272	1.80057301207083	0.0019173335220608	4.23664466691577
SSA2	6738	0.00000430357365166501	3.75772921072267	0.0000248605026015314	6.48443997094657	0.000918715205767251	2.73157071097495	0.000143279615006042	2.63976453119367	0.001679973315591	2.53930671952087	0.00274487056522071	3.74964260174496
SAT2	112483	0.0000072238369522859	5.57586809790635	0.00000903516851791242	7.29164755031533	0.000139985479641225	2.42479758088464	0.000000981303595160021	4.57203171291414	0.00000489340745746247	6.3009345547316	0.00084686577359	8.15875064792313
STCH	6782	0.00119532291390012	2.47524122456693	0.00387809153271978	2.46134007912664	0.0069272441445789	1.75697880226396	0.00480891444276654	1.95777077453874	0.0198626484377571	1.84182750691161	0.0123093526407825	2.96261261149177
PLK4	10733	0.00000789852933624768	4.02929295189108	0.0000797217505991155	6.49091641804543	0.0000315757482470813	3.2591989924104	0.00000507127400362073	4.65437037366476	0.0000200040315243566	5.04855581576893	0.000616841241075694	8.04137851649712
STOML2	30968	0.0000781472956834506	2.94225646803541	0.00011567935370993	3.94120779874861	0.00151902559591821	2.32147237988744	0.000101003015872236	2.72978252511126	0.00127755217243386	2.36665007847491	0.00171322880210711	4.47356475015212
SUCLG1	8802	0.000000860798115343009	4.38209892712208	0.0000169323140443156	5.97147383258127	0.0000790270895077993	3.93234652632249	0.00000495324246108098	3.72692805392424	0.00000466822320976945	7.05546761640944	0.000535326451429896	8.53784009965731
SULT1A3	6818	0.00242028234599689	2.1120794581803	0.0011909292844734	2.15270932892513	0.0000817186660129199	2.9154741961113	0.00185719960567676	2.1248195068928	0.000450433854873644	2.72066161644713	0.00294437321392549	3.76479341570376
SUV39H1	6839	0.0449891679265845	1.91582087864264	0.0213710628595564	2.35451462584546	0.00713524531638432	1.83555389823541	0.00230687751108749	2.04212134149511	0.00686636967934251	2.30180623973727	0.00703728113882585	2.89218402500192
TAF11	6882	0.000121443672772004	3.1224803225342	0.000256122022293193	4.90357219408139	0.00102094117888807	2.66811476056042	0.000681183466403779	2.27250702322024	0.000331760056519581	3.16686543946072	0.000762880347380979	6.57321348065655
TCERG1	10915	0.000000229375275329069	7.7961206167089	0.00013386720429942	10.6492173388025	0.000810549202225008	2.90363196165155	0.00000272283673397045	3.99820462683366	0.00000304031912323754	8.64554606856123	0.000480016106229164	10.7750484606909
TCF19	6941	0.00014351716059946	2.65361564261388	0.000030004559389063	4.90021512232568	0.0000168988990271179	4.05515123547267	0.000101644881823182	2.72965310599362	0.0000788850700832455	3.9295184526201	0.00114399769411827	5.44273321416261
TCP1	6950	0.00198656565942268	2.38349507101106	0.00176076019539162	2.84048090081057	0.00134171348747392	2.05829535062651	0.00148334252242699	2.45854027071301	0.000133723055162571	3.73160839878844	0.000867072901445831	6.34168010495191
TERF1	7013	0.000519695514012986	3.10025001262265	0.00126276309648987	3.44985120945474	0.000360398546863205	2.59706034726948	0.0000653243626445032	2.96456939427138	0.000522269203726444	2.70124377576316	0.00183828619106291	4.3256895265284
THOC1	9984	0.0136495021533011	2.09256588592198	0.00418171436879466	2.86924845948856	0.044190119832228	1.72468673967103	0.0039774238999809	1.94646026017194	0.0025857961894975	2.50578238075917	0.00302760085723958	3.64992322241181
THOC3	84321	0.0117589666784187	1.76701942846489	0.00214548155534122	2.8393848854995	0.0165376445827822	1.61391122737558	0.00618729213712976	2.33905549610656	0.0101824859755559	1.9905778362407	0.0048962576365012	3.37561251349202
TIMELESS	8914	0.0000946631822922317	4.1346859257071	0.000177677929367182	5.29368469202325	0.000281397573730024	2.53203696080402	0.00048910257575896	2.97601476707268	0.0000981423158464834	5.14276411896152	0.000658514647834452	7.29603064043686
TIMM23	10431	0.00328797930296576	2.1659780723295	0.0015507525322126	3.39405954397155	0.0134261867260813	1.70154667032873	0.00503275859760732	1.87808948791579	0.00216105512375653	2.44029056922839	0.00156721685863653	4.58172026938323
TIMM8A	1678	0.000692275266659159	2.38124516080654	0.000540162565383029	3.82731587231095	0.00989305098228443	1.68912803354091	0.00463428004869082	1.88933110476103	0.0058406114855899	2.29345725673755	0.00899852440347843	3.24344465598611
TMPO	7112	0.0000963925465924387	3.59042945198895	0.00027584250481294	4.62188394742544	0.00421930337665133	2.09058453999538	0.00150159056682953	3.51340965395519	0.00118495919321238	2.69062342540424	0.00188621105548398	4.57542134249031
TOE1	114034	0.000202974213081464	2.79472139065339	0.000518585395927751	3.06897901221264	0.00476382962831146	2.01308416209448	0.00946191895622217	1.76025683365687	0.0103397326937643	2.00145332210194	0.0133703691888396	2.95153215983896
TOP1	7150	0.00025193066015039	2.49029279602042	0.000167100275090037	4.10023293519334	0.000857591882922226	2.11733435241607	0.00057248987376568	2.55349860420468	0.00461082960178305	2.14237136054734	0.00628578717537043	3.5054649566808
TOP2A	7153	0.00000010732234667632	7.51943860946328	0.000000643974304104233	6.15139725552343	0.00000957903073151023	3.00797492390413	0.000660175054720602	3.05156790031502	0.00000156015660246478	9.60685767575084	0.000444577648588573	12.1371775007903
TOPBP1	11073	0.000256317924625327	2.93104025031193	0.00035401225208187	5.82464672591688	0.000185719346614488	2.4132236662514	0.000922128429429847	2.54791705679346	0.0000916497590048859	3.83431733696658	0.00114766640030595	5.57782571287003
TOPK	55872	0.000000669607453263055	4.80561368453092	0.00000100885325693412	7.28813094526059	0.000000197980445371115	3.85932867330768	0.00000410929338456878	3.8051790683138	0.00000513716004946208	6.64607274644175	0.000755077366766221	7.33307515819133
TRA1	7184	0.000668680397243548	2.62820677684283	0.000617732604966004	4.16002350571067	0.0000605806013580512	2.70262571939512	0.000399960141062472	2.63514755300294	0.000127494038541398	3.6380119332422	0.00174508307504662	5.10299450211879
THRAP6	90390	0.0240422701119931	1.72616762062416	0.506894604858858	1.01188167970373	0.00313653560431093	1.97068431660486	0.0111706264622109	1.74107420982499	0.00161211842499032	2.54442664037142	0.00240208731200386	3.9529616373267
TRIM4	89122	0.10156886425185	1.42527001256481	0.00220380146756172	2.73536725430594	0.035596486884981	1.51530892404424	0.0128600673933702	1.57743163789802	0.251319730606032	1.27005143990454	0.154311683747908	1.89434363219448
TRIP	10293	0.000000516606403655473	8.30084539827124	0.00000589813558871111	7.12925080285927	0.00000020813757584115	4.19147564245913	0.0000107540540834616	3.66131457484391	0.00000155114564515113	9.59803512048094	0.000500435565768564	10.2529414154742
TROAP	10024	0.00000143384630479915	5.45098365104311	0.00000101045709011149	8.18147354887032	0.0000933312828975685	3.84946806498919	0.00000209283611019018	4.12111827988903	0.0000061647103657414	4.87418397626113	0.000368678805928835	13.6123877369905
TTF2	8458	0.0000000855926475251678	8.88952030289312	0.00000164645041567102	7.89038404335082	0.000000538243438485964	3.30234915135875	0.0010340940701683	3.55663278389479	0.00000984545093429823	5.04826606575787	0.0012294679450523	10.5891171677101
TUBA2	7278	0.709709012952531	0.899468777762876	0.620802407602	0.920392197090572	0.589152672701347	0.960661778285423	0.564306495638525	0.963167306111556	0.0000281628446192617	4.71143429779457	0.0010222175165942	5.76832131734513
TYMS	7298	0.000164605753106506	3.19669271939723	0.000220693990755527	6.8852048127105	0.0000778069997346975	3.17907074605204	0.0000974611432847938	3.00966425215077	0.000014544156961338	5.27226390528481	0.000835676044723621	6.39170206896404
UBE2C	11065	0.216595714691824	2.36927653079867	0.0149902465013023	7.81321894328792	0.00854565807600971	3.94411046822454	0.000015587287127361	3.80887394704403			0.00189826387659564	7.61386085172991
UBL1	7341	0.000579646827790326	2.34157495090833	0.00119325435868634	3.80239824981838	0.00443125645957243	1.83281940502882	0.00515958047338316	1.87068695436923	0.000125481936573024	3.35753823060325	0.000899126555689633	6.30010517100465
UMPS	7372	0.016483407887681	2.2511141685382	0.00313244677945801	3.40913937979034	0.0236397594733735	1.64182022869158	0.00919506860512287	1.95830231404237	0.000245351683228812	3.33681330307468	0.00136315767144674	4.92652489833882
USP1	7398	0.0000675675754936433	4.39339793182953	0.00016584324097968	4.363060521926	0.00087766318988769	2.33399137346537	0.00077286064253812	2.5758019511353	0.000220939560863442	3.10288277772056	0.00148023148089577	4.8451851746236
USP5	8078	0.000242794602362983	2.84677638189169	0.000439854368476711	3.57812175740285	0.000438677885273631	2.88663545632212	0.000365769605988886	2.40729167616969	0.0000479502171188972	3.70698609641976	0.00128072620267544	5.18626548317555
VPS29	51699	0.029667221058387	1.58490064871238	0.00150230516925198	3.00438869928963	0.00203319337183094	1.9206281204582	0.00475177037095853	1.88450021485817	0.000121263294404428	3.39897097693038	0.00133425731821524	5.04148607135957
VPS35	55737	0.0000054229247780091	4.88836237741753	0.00000277777623047815	6.13727262263637	0.00000323430519089118	3.40552742556675	0.00000317129305871244	4.75803081471186	0.0000430497755709025	4.35059685942737	0.000688211448884868	7.18169656183367
VPS45A	11311	0.00481387190999627	1.93523618537976	0.0011686443509098	3.26623242922871	0.0157360964436458	1.71499416522001	0.005380572071358	1.86952693648485	0.0031052267078614	2.32763463182318	0.00801379929342683	2.89017661411078
VRK3	51231	0.000035142997238502	3.91195661618835	0.0000853001506732065	4.17225982321439	0.000489838182173075	2.17246391064252	0.00479967182762853	2.12271920901833	0.0000154168958761414	4.28901848374024	0.000819248283597696	6.45999560713373
XPC	7508	0.223996203023232	1.54122513975914	0.254884869885552	1.73131466739427	0.0586098813585483	2.41444005332197	0.00127036014353921	2.5136199197285	0.0163674687133488	2.05373134328358	0.00650037978470019	4.10330468109413
XRCC2	7516	0.000620921971739796	2.52521289066566	0.0102286685055857	2.58461348302604	0.00715458577221073	1.7397212152916	0.00771106336656324	2.08689028938636	0.0266850000511515	1.84192499458053	0.0229425241530495	2.70918758399002
XRCC4	7518	0.00000450631719473016	4.36451990171779	0.000420390759269251	4.08594399153528	0.0000864665077303095	3.34883350871891	0.00000673580690563336	3.51113585933195	0.000285574541539435	3.78570562003788		
ZDHHC12	84885	0.010594163209995	1.99425246701947	0.00469136130061543	2.93019498677386	0.036776063608021	1.51869981449797	0.00844117001991396	1.79267644737759	0.00152722337618127	2.74973525362703	0.00456873819654385	3.76717475175511
ZHX2	22882	0.0106900312952862	2.08042216357609	0.0358251609139841	1.62510262500207	0.00444676817303069	1.73184154158892	0.0104891302389453	1.90755942857853	0.316794862293693	1.13450339114388	0.158139771918529	1.3840618426812
ZNF214	7761	0.77244339111016	0.805786551173909	0.281299536182021	1.26527117235663	0.267814534740118	1.12413103423476	0.16851875817338	1.19622663511853	0.000608867318290685	2.89514002397298	0.00620353947584518	3.50773780687496
ZNF215	7762	0.339206790198414	1.12653223369049	0.442485882152934	1.10067421942053	0.337134664390994	1.08219302429686	0.414716761386361	1.03417780449599	0.0000545022183231492	4.44610280370915	0.000863643929334301	6.31453229680037
ZNF254	9534	0.0000416059108784284	3.05759376517453	0.000072315346565377	2.96488348252055	0.0025902268279403	1.70828750271636	0.00453105104932672	1.71593484462269	0.00307267401053357	2.53929656969171	0.00440822096355897	3.24102975403388
ZNF267	10308	0.0217404937764626	1.67957773593662	0.00899587317735073	2.34538959824899	0.00477143808261793	1.70004402005214	0.0625391516267996	1.81661456925025	0.043617889453571	1.64957163682846	0.0320884482594159	1.99628985871041
ZNF300	91975	0.00000114228919512183	4.64725565229413	0.00000314234139031644	6.96308906921355	0.000022807609069142	3.37425553018822	0.000029873305692929	3.27046327608192	0.000118385307718794	3.7047619047619	0.00130895884633087	5.11878319658811
ZNF443	10224	0.109367849253849	1.34991929580907	0.00469926841599788	2.83336290813314	0.041489531107288	1.62143165012101	0.00549699996090003	1.86290454598115	0.0442706534207684	1.62311416756457	0.0343427744552316	2.26644882463427
ZNF331	55422			0.000317381384855375	6.93546281370086	0.0000424880947231809	4.35373515052256			0.0000031367864071763	13.1815476190476		
ZNF85	7639	0.0000107126035790994	4.1519289470434	0.00000694335689677139	4.7746296354118	0.000167805525783438	2.40567805975709	0.00501859079895439	2.26623432567573	0.0000951766729148096	3.96458510809042	0.00133985677467519	5.22169063472699
ZWINT	11130	0.00000029226609010724	7.84793535863085	0.000000685279566536856	9.23822712526254	0.000000579204190165328	3.52393275720855	0.0000101214584889986	3.6546526316329	0.000000676795719467549	11.37903930131	0.000382601936903038	14.2828834180465
