RefSeq ID	FOXA2	HNF1A	HNF4A	HNF6	CREB1	USF1
NM_177541	0	0	0	0	0	0
NM_024654	0	0	0	0	0	0
NM_005341	0	0	1	0	1	0
NM_014851	0	0	0	0	0	0
NM_138350	0	0	1	0	0	0
NM_018198	0	0	0	0	0	0
NM_004781	0	0	0	0	0	0
NM_016831	0	0	0	0	0	0
NM_006786	0	0	0	0	0	0
NM_001561	0	0	0	0	0	0
NM_007262	0	0	0	0	1	0
NM_018948	1	1	1	0	0	0
NM_017535	1	0	0	0	0	0
NM_012102	0	0	0	0	0	0
NM_001428	0	0	0	0	0	0
NM_001215	0	0	0	0	0	0
NM_207420	0	0	0	0	0	0
NM_003039	0	0	0	0	0	0
NM_024980	0	0	0	1	1	0
NM_004285	0	0	1	0	0	0
NM_025106	0	0	1	0	0	0
NM_032315	1	0	1	0	0	0
NM_005026	0	0	0	0	0	0
NM_014944	0	0	0	0	0	0
NM_020248	0	0	0	0	0	0
NM_022787	0	0	0	0	0	0
NM_032368	0	0	0	0	0	0
NM_052960	0	0	0	0	0	0
NM_006048	0	0	1	0	0	0
NM_183416	0	0	1	0	0	0
NM_002631	0	0	1	0	0	0
NM_199294	0	0	0	0	0	0
NM_004565	0	0	1	1	0	0
NM_213566	0	0	1	1	0	0
NM_017766	0	0	0	0	0	0
NM_173507	0	0	0	0	0	0
NM_007375	0	0	0	0	0	0
NM_006610	0	0	1	0	1	0
NM_003132	0	0	0	0	0	0
NM_002685	0	0	0	0	0	0
NM_021146	0	0	0	0	0	0
NM_004958	0	0	1	1	0	0
NM_013319	0	0	0	0	0	0
NM_183412	0	0	0	0	0	0
NM_012168	0	0	0	0	0	0
NM_018438	0	0	0	0	0	0
NM_006341	0	0	0	0	0	0
NM_020350	0	0	0	0	0	0
NM_021737	0	0	1	1	0	0
NM_005957	0	0	1	0	0	0
NM_006172	0	0	0	0	0	0
NM_002521	0	0	0	0	0	0
NM_138346	0	0	1	0	0	0
NM_000302	0	0	1	0	0	0
NM_014874	0	0	1	1	1	0
NM_021933	0	0	0	1	0	0
NM_001243	0	0	0	0	0	0
NM_001066	0	0	0	0	0	0
NM_004753	1	1	1	0	0	0
NM_152290	0	0	0	0	0	0
NM_023013	0	0	0	0	0	0
NM_001013631	0	1	1	0	0	0
NM_006474	0	0	0	0	0	0
NM_015866	0	0	0	0	0	0
NM_001007257	0	0	0	0	0	0
NM_018022	0	0	0	0	0	0
NM_182534	0	0	0	0	0	0
NM_024329	0	0	0	0	0	0
NM_007272	0	0	0	0	0	0
NM_033440	0	0	0	0	0	0
NM_015849	0	0	0	0	0	0
NM_015291	0	1	1	0	1	0
NM_032996	0	1	1	0	1	0
NM_024758	0	0	0	0	0	0
NM_032341	0	0	1	0	0	0
NM_006511	0	0	0	0	0	0
NM_207348	0	0	1	0	0	0
NM_017556	0	0	0	0	0	0
NM_015001	0	0	1	1	1	0
NM_003443	0	0	0	0	0	0
NM_178840	0	0	0	0	0	0
NM_004070	0	0	0	0	0	0
NM_014424	0	0	0	0	0	0
NM_000085	0	0	0	0	0	0
NM_182623	0	0	0	0	0	0
NM_004431	0	0	0	0	0	0
NM_153213	0	0	0	0	0	0
NM_030907	0	0	1	0	0	0
NM_018994	0	0	0	1	0	0
NM_015609	0	0	0	0	0	0
NM_018090	0	0	0	0	0	0
NM_198546	0	0	0	0	0	0
NM_002403	0	0	0	0	0	0
NM_022089	0	0	0	0	0	0
NM_003000	0	0	1	0	1	0
NM_007365	0	0	1	0	0	0
NM_013358	0	0	0	0	0	0
NM_016233	0	0	0	0	0	0
NM_012387	0	0	0	0	1	0
NM_207421	0	0	0	0	0	0
NM_018715	0	0	0	1	0	0
NM_018125	0	0	1	0	0	0
NM_030812	0	0	0	0	0	0
NM_032880	0	0	0	0	0	0
NM_152375	0	1	1	0	0	0
NM_002584	0	0	0	0	0	0
NM_152232	0	0	0	0	0	0
NM_170726	0	1	1	1	1	0
NM_020765	0	1	1	0	1	0
NM_016183	0	0	1	1	0	0
NM_015047	0	0	1	1	0	0
NM_012067	0	0	0	0	0	0
NM_017765	0	0	0	0	0	0
NM_003689	0	0	0	0	0	0
NM_182744	0	0	0	0	0	0
NM_000871	0	0	0	0	0	0
NM_181719	0	0	0	0	0	0
NM_019062	0	1	1	0	0	0
NM_014589	0	0	0	0	0	0
NM_000300	1	1	1	0	1	0
NM_000929	0	0	0	0	0	0
NM_012400	0	0	0	0	0	0
NM_152376	1	1	1	0	1	0
NM_018584	0	0	0	0	0	0
NM_024544	0	0	0	1	0	0
NM_207334	0	0	0	0	0	0
NM_001785	0	1	1	0	0	0
NM_032409	0	0	1	0	0	0
NM_005216	0	0	0	0	0	0
NM_020816	0	0	0	0	0	0
NM_001397	0	0	0	0	0	0
NM_032264	0	0	0	0	0	0
NM_000478	0	0	0	0	0	0
NM_002885	0	0	1	0	0	0
NM_032236	0	0	1	0	1	0
NM_007352	0	0	0	0	0	0
NM_005747	0	0	0	0	0	0
NM_044472	0	0	0	0	0	0
NM_030761	0	0	0	0	0	0
NM_014870	0	0	1	0	0	0
NM_001006943	0	0	0	0	0	0
NM_015991	0	0	0	0	0	0
NM_172369	0	0	0	0	0	0
NM_000491	0	0	0	0	0	0
NM_017449	0	0	0	0	0	0
NM_015013	0	0	0	0	0	0
NM_033631	0	0	0	0	1	0
NM_000864	0	0	0	0	0	0
NM_005826	0	0	1	1	1	0
NM_138479	0	0	1	0	0	0
NM_030634	0	0	1	1	0	0
NM_003196	0	1	1	0	0	0
NM_017707	0	0	0	0	0	0
NM_004091	0	0	0	0	0	0
NM_002167	0	0	0	0	0	0
NM_000975	0	0	0	0	0	0
NM_003198	0	0	0	0	0	0
NM_020362	0	1	1	0	0	0
NM_007260	0	0	0	0	0	0
NM_000403	0	0	1	0	0	0
NM_000191	0	0	1	1	0	0
NM_000147	0	0	0	0	0	0
NM_001841	0	0	0	0	0	0
NM_017761	0	0	0	0	0	0
NM_006625	0	0	0	0	0	0
NM_021258	0	0	1	0	0	0
NM_173065	0	0	1	1	0	0
NM_198173	0	0	0	0	0	0
NM_178122	0	0	0	0	0	0
NM_020448	0	0	0	1	0	0
NM_013441	0	0	0	0	0	0
NM_005839	0	0	1	0	1	0
NM_013943	0	0	1	0	0	0
NM_015484	0	0	0	0	0	0
NM_207035	0	0	0	0	0	0
NM_016225	0	0	0	0	0	0
NM_014313	0	0	1	0	0	0
NM_138618	0	0	1	0	0	0
NM_018202	1	0	1	0	1	0
NM_015627	0	0	0	0	0	0
NM_020379	0	0	0	0	0	0
NM_206926	0	0	0	0	0	0
NM_024037	0	0	0	0	0	0
NM_178422	0	0	0	0	0	0
NM_152497	0	0	0	0	0	0
NM_203401	0	0	0	0	0	0
NM_000437	0	0	1	0	0	0
NM_004455	0	0	0	0	0	0
NM_032513	0	0	0	0	0	0
NM_032588	0	0	0	1	0	0
NM_152835	0	0	0	0	0	0
NM_024869	0	0	0	0	0	0
NM_015871	0	0	0	0	0	0
NM_006314	0	0	0	0	0	0
NM_022778	0	0	1	0	1	0
NM_031286	0	0	0	0	0	0
NM_145346	0	0	0	0	0	0
NM_001803	0	0	0	0	0	0
NM_173574	0	0	0	0	0	0
NM_024674	0	0	0	0	0	0
NM_205861	0	0	1	0	1	0
NM_005517	0	0	0	0	1	0
NM_002953	0	0	0	0	0	0
NM_139135	0	0	1	0	0	0
NM_017837	1	1	1	0	0	0
NM_032283	0	0	0	0	0	0
NM_006142	0	0	0	0	0	0
NM_018066	0	0	0	0	0	0
NM_022078	0	0	0	0	0	0
NM_021969	1	1	1	0	1	0
NM_006600	1	1	1	0	1	0
NM_152365	0	0	0	0	0	0
NM_052943	0	0	1	0	0	0
NM_003047	0	0	0	0	1	0
NM_015023	0	0	0	0	0	0
NM_032125	0	0	0	0	0	0
NM_032872	0	0	0	0	0	0
NM_004672	0	0	0	0	0	0
NM_173452	0	0	0	0	0	0
NM_207397	0	0	0	0	0	0
NM_005281	0	0	0	0	0	0
NM_006990	0	0	1	0	0	0
NM_022873	0	0	1	0	0	0
NM_152660	0	0	0	0	0	0
NM_177424	0	0	1	0	0	0
NM_138558	0	0	0	0	0	0
NM_004848	0	0	0	0	0	0
NM_002946	1	0	0	0	0	0
NM_001009568	0	0	0	0	0	0
NM_018053	0	0	1	0	0	0
NM_001990	0	1	1	1	0	0
NM_000952	0	0	0	0	0	0
NM_178191	0	0	1	0	1	0
NM_014280	0	0	1	0	1	0
NM_031459	0	0	0	0	1	0
NM_017638	0	0	1	0	1	0
NM_023923	0	0	0	0	0	0
NM_001269	0	0	0	0	0	0
NM_017846	0	0	0	0	0	0
NM_152304	0	0	0	0	0	0
NM_005644	1	0	1	1	1	0
NM_024482	0	0	0	0	0	0
NM_016258	0	0	0	0	0	0
NM_000911	0	0	0	0	0	0
NM_203343	0	0	1	0	1	0
NM_001003682	0	0	0	0	0	0
NM_005626	1	0	1	0	0	0
NM_016011	0	0	0	1	1	0
NM_002379	0	0	0	0	0	0
NM_006762	0	0	0	0	0	0
NM_014676	0	0	0	0	0	0
NM_024522	0	0	0	0	0	0
NM_016505	0	0	1	0	1	0
NM_004814	0	0	1	0	1	0
NM_004102	0	0	0	0	0	0
NM_178865	0	0	0	0	0	0
NM_022164	0	0	0	0	0	0
NM_001525	0	0	0	0	0	0
NM_012392	0	0	1	0	1	0
NM_001856	0	0	1	0	0	0
NM_001703	0	0	0	0	0	0
NM_144569	0	0	0	0	0	0
NM_003479	0	0	1	1	1	0
NM_006559	0	0	1	0	0	0
NM_018056	0	0	0	0	0	0
NM_012316	0	0	1	0	0	0
NM_175852	0	0	0	0	0	0
NM_024296	0	0	0	0	0	0
NM_003757	0	0	1	0	1	0
NM_019118	0	0	1	0	1	0
NM_178546	0	0	0	0	0	0
NM_005356	0	0	0	0	0	0
NM_004964	0	0	0	0	0	0
NM_023009	0	0	0	0	0	0
NM_052841	0	0	0	0	0	0
NM_018045	0	0	1	0	1	0
NM_005610	0	0	1	1	0	0
NM_030786	0	0	0	0	0	0
NM_001017406	0	0	1	0	0	0
NM_153756	0	0	0	0	0	0
NM_002143	0	0	0	0	0	0
NM_033504	0	0	1	0	0	0
NM_013411	0	0	0	0	1	0
NM_052998	0	0	0	0	0	0
NM_018207	0	0	0	0	0	0
NM_198040	0	0	0	0	0	0
NM_145238	0	0	0	0	0	0
NM_145205	0	0	0	0	0	0
NM_052896	0	0	0	0	0	0
NM_032884	0	0	0	0	0	0
NM_005268	0	0	0	0	0	0
NM_153212	0	0	0	0	0	0
NM_002060	0	0	0	0	0	0
NM_138428	0	0	1	0	0	0
NM_153248	0	0	0	0	0	0
NM_007167	0	0	1	0	0	0
NM_024772	0	0	1	0	0	0
NM_005066	0	0	0	0	1	0
NM_005095	0	0	0	0	0	0
NM_001014841	0	0	0	0	0	0
NM_024874	0	0	0	0	0	0
NM_178548	0	0	0	0	0	0
NM_002794	0	0	0	0	1	0
NM_152374	0	0	0	0	0	0
NM_022111	0	0	0	0	0	0
NM_017629	1	0	0	0	0	0
NM_012199	0	0	0	0	0	0
NM_177422	0	0	0	0	0	0
NM_014466	0	0	0	0	0	0
NM_017825	0	0	0	0	0	0
NM_005202	0	0	0	0	0	0
NM_014408	0	0	1	0	1	0
NM_005119	0	0	1	0	1	0
NM_024676	0	0	0	0	0	0
NM_018166	0	0	0	0	0	0
NM_032017	0	0	1	1	0	0
NM_032881	0	0	0	0	0	0
NM_145047	0	0	0	0	0	0
NM_031280	0	0	0	0	0	0
NM_172313	0	0	0	0	0	0
NM_000831	0	0	0	0	0	0
NM_025079	0	0	0	0	0	0
NM_022756	0	0	0	0	0	0
NM_003462	0	0	0	0	0	0
NM_013285	0	0	0	0	1	0
NM_173640	0	0	0	0	0	0
NM_018101	0	0	0	0	1	0
NM_017850	0	0	0	0	1	0
NM_001004338	0	0	0	0	0	0
NM_198446	0	0	1	0	0	0
NM_024640	0	0	1	0	0	0
NM_005955	0	0	0	0	0	0
NM_005540	0	0	1	0	0	0
NM_006802	0	0	0	0	0	0
NM_004468	0	0	1	0	1	0
NM_002699	0	0	0	0	0	0
NM_022157	0	0	0	0	0	0
NM_012333	0	0	0	0	0	0
NM_024595	0	0	0	1	0	0
NM_004552	0	0	0	0	1	0
NM_181809	0	0	0	0	0	0
NM_003819	0	0	0	0	1	0
NM_014571	0	0	0	0	0	0
NM_032526	0	0	0	0	0	0
NM_016257	0	0	0	0	0	0
NM_203457	0	0	0	0	0	0
NM_022120	0	0	0	0	0	0
NM_001720	0	0	0	0	0	0
NM_017646	0	0	0	0	0	0
NM_005376	0	0	0	0	0	0
NM_032793	0	0	0	0	0	0
NM_006367	0	0	0	0	0	0
NM_000310	0	0	0	0	0	0
NM_012421	0	0	0	1	1	0
NM_001008740	0	1	1	0	1	0
NM_001852	0	0	0	0	0	0
NM_022733	0	0	1	0	0	0
NM_023070	0	0	0	0	0	0
NM_198494	0	0	0	0	0	0
NM_022774	0	0	1	0	0	0
NM_152373	0	1	1	0	0	0
NM_014747	0	0	0	0	0	0
NM_014223	0	0	1	0	0	0
NM_172163	0	0	0	0	0	0
NM_133467	0	0	1	0	0	0
NM_001905	0	1	0	0	0	0
NM_144990	0	0	0	0	0	0
NM_001956	0	0	0	0	0	0
NM_007102	0	0	1	0	0	0
NM_033553	0	0	0	0	0	0
NM_014947	1	1	1	1	0	0
NM_173642	0	0	0	0	0	0
NM_024664	0	1	1	1	0	0
NM_032257	0	1	1	0	0	0
NM_025030	0	0	0	0	0	0
NM_006347	0	0	1	0	0	0
NM_004559	0	0	0	0	0	0
NM_148960	0	0	1	0	0	0
NM_024097	0	0	0	0	0	0
NM_022356	0	0	0	0	0	0
NM_001017922	0	0	0	0	0	0
NM_015911	0	0	1	0	0	0
NM_006516	0	0	0	0	0	0
NM_152498	0	0	0	0	0	0
NM_006824	0	0	0	0	0	0
NM_144626	0	0	1	0	0	0
NM_182517	0	0	0	0	0	0
NM_005424	0	0	0	0	0	0
NM_005373	0	0	0	0	0	0
NM_001255	0	0	0	0	0	0
NM_022821	0	0	0	0	0	0
NM_001012961	0	0	1	0	0	0
NM_001001651	0	0	1	0	0	0
NM_015284	0	0	0	0	0	0
NM_031207	0	0	0	0	0	0
NM_130440	0	0	1	0	0	0
NM_014663	0	0	1	1	0	0
NM_174972	0	0	0	0	0	0
NM_057091	0	0	0	0	0	0
NM_014652	0	0	0	0	0	0
NM_201399	0	0	0	0	0	0
NM_152499	0	0	0	0	0	0
NM_173484	0	0	0	0	0	0
NM_019100	0	0	1	0	0	0
NM_018150	0	0	1	0	0	0
NM_001004307	0	0	1	0	1	0
NM_024587	1	0	1	1	1	0
NM_006845	0	0	1	0	1	0
NM_001012	0	0	0	0	0	0
NM_153274	0	0	0	0	0	0
NM_004073	0	0	1	0	0	0
NM_003738	0	0	0	0	0	0
NM_020365	0	0	1	0	0	0
NM_000374	0	1	1	0	1	0
NM_024602	0	1	1	0	1	0
NM_032756	0	0	0	0	0	0
NM_025077	0	0	1	0	0	0
NM_012222	0	0	1	0	0	0
NM_007170	1	1	1	1	1	0
NM_015506	1	1	1	1	1	0
NM_181697	0	0	0	1	0	0
NM_153326	0	0	1	0	1	0
NM_172164	0	0	0	0	1	0
NM_152500	0	0	0	0	0	0
NM_005897	0	0	0	0	0	0
NM_015112	0	0	0	0	0	0
NM_003629	0	0	1	0	1	0
NM_005727	0	0	0	0	0	0
NM_017739	0	0	1	0	0	0
NM_003579	0	0	0	0	1	0
NM_006004	0	0	0	0	0	0
NM_006369	0	0	0	0	0	0
NM_199044	0	0	1	1	1	0
NM_001441	0	0	1	0	0	0
NM_172225	0	0	0	0	0	0
NM_182516	0	0	0	0	0	0
NM_198973	0	0	0	0	0	0
NM_145279	0	0	0	0	0	0
NM_022745	0	0	0	0	0	0
NM_000779	0	0	0	0	0	0
NM_000778	1	0	1	1	0	0
NM_178033	0	0	0	0	0	0
NM_178134	0	0	0	0	0	0
NM_001010969	0	0	0	0	0	0
NM_005764	0	0	0	0	0	0
NM_003189	0	0	0	0	0	0
NM_003035	0	0	0	0	0	0
NM_016308	0	0	0	0	0	0
NM_012186	0	0	0	0	0	0
NM_004474	0	0	1	0	0	0
NM_019073	0	0	0	0	0	0
NM_024603	0	0	0	0	0	0
NM_021952	0	0	0	0	0	0
NM_131917	0	0	0	0	1	0
NM_001262	0	0	0	0	1	0
NM_014372	0	0	1	0	0	0
NM_001981	1	0	1	0	0	0
NM_148909	0	0	0	0	0	0
NM_148905	1	1	1	1	0	0
NM_002525	0	0	1	0	1	0
NM_002867	0	0	1	0	0	0
NM_138417	0	0	0	0	0	0
NM_152265	0	0	1	1	0	0
NM_015913	0	0	1	1	0	0
NM_007323	0	0	0	0	0	0
NM_032864	0	0	0	0	1	0
NM_004153	0	0	0	0	1	0
NM_015269	0	0	1	0	0	0
NM_015696	0	0	0	0	0	0
NM_182621	0	0	0	0	0	0
NM_023077	0	1	1	0	1	0
NM_001004339	0	0	0	0	0	0
NM_018281	1	1	1	1	0	0
NM_153703	0	0	0	0	0	0
NM_006671	0	1	0	0	0	0
NM_000098	0	0	1	0	0	0
NM_017887	0	0	0	1	0	0
NM_002370	0	0	0	0	0	0
NM_033300	0	0	0	0	0	0
NM_033067	0	0	0	0	0	0
NM_147193	0	0	0	0	0	0
NM_018087	0	0	1	1	0	0
NM_000792	0	0	1	0	0	0
NM_052940	0	0	0	0	1	0
NM_016126	0	0	0	0	1	0
NM_153035	0	0	1	0	0	0
NM_004872	0	0	1	0	0	0
NM_016491	0	1	1	0	1	0
NM_201546	0	1	1	0	1	0
NM_145716	0	0	0	0	0	0
NM_176782	0	0	1	0	0	0
NM_198547	0	0	0	0	0	0
NM_004623	0	0	0	0	0	0
NM_152268	0	0	0	0	0	0
NM_152607	0	0	1	0	0	0
NM_014762	0	0	1	0	0	0
NM_182532	0	0	0	0	0	0
NM_057176	0	0	0	0	0	0
NM_174936	0	1	1	0	0	0
NM_177414	0	0	0	0	0	0
NM_006252	0	0	0	0	0	0
NM_001004303	1	1	1	0	0	0
NM_000562	1	1	1	1	0	0
NM_000066	1	1	1	1	0	0
NM_145243	0	0	1	1	0	0
NM_002353	0	0	0	0	0	0
NM_002228	0	0	0	0	0	0
NM_018291	0	1	1	1	0	0
NM_015888	0	0	1	0	0	0
NM_000775	0	0	1	0	0	0
NM_152377	0	0	0	0	0	0
NM_005595	1	0	1	1	0	0
NM_032027	0	1	1	1	1	0
NM_176877	0	0	0	0	0	0
NM_019079	0	0	0	0	0	0
NM_181712	0	0	0	0	0	0
NM_001017415	0	1	1	0	1	0
NM_014495	1	0	0	1	0	0
NM_178221	0	1	1	0	1	0
NM_012183	0	0	0	1	0	0
NM_013339	0	0	0	0	0	0
NM_032437	0	0	0	0	1	0
NM_002633	0	0	1	1	0	0
NM_005012	0	0	0	0	0	0
NM_152489	0	0	0	0	0	0
NM_020925	0	0	0	0	0	0
NM_018211	0	0	0	0	0	0
NM_002227	0	0	0	0	0	0
NM_203464	0	0	0	0	0	0
NM_001003680	0	0	1	0	0	0
NM_032291	0	0	0	0	0	0
NM_152665	0	0	0	0	0	0
NM_005478	0	0	0	1	0	0
NM_020948	0	0	1	1	0	0
NM_015139	1	0	1	0	0	0
NM_144701	0	0	0	0	0	0
NM_001559	0	0	0	0	0	0
NM_001018067	0	0	0	0	0	0
NM_001924	0	0	0	1	0	0
NM_018841	0	0	0	0	0	0
NM_004675	0	0	0	0	0	0
NM_001002292	0	0	0	0	0	0
NM_000329	0	0	0	0	0	0
NM_017779	0	0	0	0	0	0
NM_004768	0	1	1	0	1	1
NM_017768	0	1	1	0	1	1
NM_007071	0	0	1	0	1	0
NM_030816	0	0	1	0	1	0
NM_153742	0	1	1	1	1	0
NM_198717	0	0	0	0	0	0
NM_203350	0	0	0	0	0	0
NM_173808	0	0	0	0	0	0
NM_003838	0	1	0	1	0	0
NM_145258	0	1	0	1	0	0
NM_015978	0	0	0	0	0	0
NM_138467	1	1	1	1	0	0
NM_001889	1	1	1	1	0	0
NM_001001933	0	0	0	0	0	0
NM_152697	0	0	0	0	1	0
NM_000016	0	0	1	0	0	0
NM_002440	0	0	0	1	0	0
NM_080868	0	0	0	0	0	0
NM_152996	0	0	0	0	0	0
NM_030965	0	0	0	0	0	0
NM_005482	0	0	0	0	0	0
NM_174858	0	0	0	0	0	0
NM_015534	0	0	1	0	0	0
NM_201624	0	0	0	0	0	0
NM_198549	0	0	0	0	0	0
NM_199343	0	0	0	0	0	0
NM_003902	0	0	1	0	0	0
NM_007034	1	0	0	0	0	0
NM_017655	0	0	1	0	0	0
NM_000959	0	0	0	0	0	0
NM_006820	0	0	0	0	0	0
NM_006417	0	0	0	0	0	0
NM_024686	0	0	0	0	0	0
NM_207578	0	0	0	0	0	0
NM_021233	0	0	0	0	0	0
NM_025065	0	0	1	0	0	0
NM_022354	1	0	1	1	0	0
NM_005274	1	0	1	1	0	0
NM_004388	0	0	0	0	0	0
NM_014021	0	0	0	0	0	0
NM_012152	0	0	0	0	0	0
NM_018298	0	0	0	0	0	0
NM_145172	0	0	0	0	1	0
NM_198077	0	0	0	0	0	0
NM_003921	1	0	0	0	0	0
NM_012137	0	0	0	0	0	0
NM_001554	0	0	0	0	1	0
NM_017953	0	0	1	0	0	0
NM_152890	0	0	0	0	0	0
NM_020729	0	0	0	0	0	0
NM_006536	0	0	0	0	0	0
NM_001285	0	0	0	0	0	0
NM_012128	0	0	0	0	0	0
NM_004921	0	0	0	0	0	0
NM_016009	0	0	0	0	0	0
NM_001007539	0	0	0	0	0	0
NM_012262	0	0	1	0	0	0
NM_203341	0	0	1	0	0	0
NM_006769	0	0	0	0	0	0
NM_006256	0	0	1	0	1	0
NM_001514	1	1	1	1	1	0
NM_001008661	0	0	1	0	1	0
NM_018284	0	0	0	0	0	0
NM_002053	0	0	1	0	0	0
NM_004120	1	0	1	1	0	0
NM_207398	1	0	1	0	0	0
NM_052941	0	0	0	0	0	0
NM_052942	0	0	0	0	0	0
NM_198460	0	0	1	0	0	0
NM_032270	0	0	0	0	0	0
NM_018103	0	0	0	0	0	0
NM_182976	0	0	1	0	0	0
NM_020063	0	0	0	1	0	0
NM_016620	0	0	1	0	0	0
NM_198550	0	0	0	0	0	0
NM_003503	0	0	1	0	0	0
NM_207189	0	0	0	0	0	0
NM_173567	0	0	0	0	0	0
NM_183242	0	0	0	0	0	0
NM_024813	0	0	0	0	0	0
NM_053274	0	0	0	0	0	0
NM_005263	0	0	0	0	0	0
NM_000969	0	0	1	0	1	0
NM_001006605	0	0	0	1	0	0
NM_007358	0	0	1	0	0	0
NM_206886	0	0	1	0	0	0
NM_001938	0	0	1	0	0	0
NM_017737	0	0	0	0	0	0
NM_003567	0	0	0	0	0	0
NM_014597	0	0	0	0	1	0
NM_002061	1	0	0	1	0	0
NM_000350	0	1	1	0	0	0
NM_002858	0	0	1	0	0	0
NM_001993	0	0	0	0	0	0
NM_152369	0	0	0	0	0	0
NM_001839	0	0	1	0	1	0
NM_144988	0	1	1	0	1	0
NM_152487	0	1	1	0	0	0
NM_015485	0	0	1	0	0	0
NM_021190	0	0	0	1	0	0
NM_000110	1	0	1	1	0	0
NM_001001688	1	0	0	0	0	0
NM_015976	0	0	1	1	1	0
NM_014839	0	0	0	0	0	0
NM_017734	0	1	1	0	0	0
NM_000642	0	0	0	0	0	0
NM_012243	0	0	1	1	0	0
NM_033055	0	0	0	0	0	0
NM_019083	0	1	1	0	0	0
NM_194292	0	1	1	0	0	0
NM_144620	0	0	0	0	0	0
NM_001918	0	0	0	0	0	0
NM_003729	0	0	1	0	0	0
NM_033313	0	0	1	0	0	0
NM_022049	1	0	0	0	0	0
NM_080682	0	0	0	0	0	0
NM_133496	0	0	0	1	0	0
NM_001439	0	0	0	1	0	0
NM_015958	0	0	1	0	0	0
NM_001400	0	0	0	0	0	0
NM_058170	0	0	0	0	0	0
NM_080630	0	0	0	0	0	0
NM_017619	0	0	0	0	1	0
NM_020978	0	0	0	0	0	0
NM_000699	0	0	0	0	0	0
NM_004038	0	0	0	0	0	0
NM_001008221	0	0	0	0	0	0
NM_018137	0	0	0	0	0	0
NM_006113	0	0	0	0	0	0
NM_013386	0	0	0	0	0	0
NM_152488	0	0	0	0	0	0
NM_144584	0	0	0	0	0	0
NM_018061	0	0	0	0	0	0
NM_173532	0	0	0	0	0	0
NM_007269	0	0	0	0	0	0
NM_152763	0	0	0	0	0	0
NM_013296	0	0	0	0	0	0
NM_015127	0	0	0	0	0	0
NM_014969	0	0	0	0	0	0
NM_005645	0	0	1	0	1	0
NM_020775	0	0	0	0	0	0
NM_006513	1	0	0	1	0	0
NM_001408	0	0	0	0	0	0
NM_032636	0	0	1	0	0	0
NM_002959	0	0	0	0	0	0
NM_002790	0	1	1	0	0	0
NM_001006603	0	0	0	0	0	0
NM_182580	0	0	0	0	0	0
NM_020703	0	0	0	0	0	0
NM_031936	0	0	0	0	0	0
NM_006496	0	0	0	0	0	0
NM_005272	0	0	1	1	1	0
NM_147149	0	0	0	0	0	0
NM_000848	0	0	0	0	0	0
NM_146421	0	0	0	0	0	0
NM_000851	1	0	0	0	0	0
NM_000849	0	0	0	0	0	0
NM_139053	0	0	0	0	0	0
NM_172210	0	0	1	0	0	0
NM_006621	0	0	1	0	1	0
NM_006492	0	0	0	0	0	0
NM_203412	0	0	0	0	0	0
NM_153763	0	0	0	0	0	0
NM_004696	0	0	0	0	0	0
NM_006402	0	0	0	0	0	0
NM_032414	0	0	1	0	0	0
NM_005549	0	0	0	0	0	0
NM_002232	0	0	0	0	0	0
NM_000560	0	0	0	0	0	0
NM_178454	0	0	1	0	0	0
NM_024901	0	0	0	0	0	0
NM_004000	0	0	0	0	0	0
NM_181643	0	0	0	0	0	0
NM_002557	0	0	0	0	0	0
NM_001002015	0	0	1	0	1	0
NM_024102	0	0	1	0	1	0
NM_174896	0	0	0	0	0	0
NM_000677	0	0	1	0	0	0
NM_019099	0	0	0	0	0	0
NM_007204	0	0	0	0	0	0
NM_172198	0	0	0	0	0	0
NM_018704	0	0	0	1	1	0
NM_006088	0	0	0	0	0	0
NM_006135	0	0	1	0	0	0
NM_198328	0	0	1	0	0	0
NM_020963	0	0	1	0	0	0
NM_175744	0	1	1	0	0	0
NM_182759	0	1	1	0	0	0
NM_003051	0	0	0	0	0	0
NM_014813	0	0	1	1	0	0
NM_020965	0	0	0	0	0	0
NM_006608	0	0	1	1	0	0
NM_018364	0	0	0	0	0	0
NM_015967	0	0	0	0	0	0
NM_022836	0	1	1	0	1	0
NM_006594	0	1	1	0	1	0
NM_152696	0	0	0	0	1	0
NM_198269	0	0	0	1	0	0
NM_020190	0	0	0	0	0	0
NM_205848	0	0	0	0	0	0
NM_033020	0	0	0	0	0	0
NM_005872	1	0	1	1	1	0
NM_198459	0	0	1	1	0	1
NM_000036	0	0	0	0	0	0
NM_002524	0	0	0	0	0	0
NM_007158	0	0	1	0	0	0
NM_025073	0	0	1	0	0	0
NM_000549	0	0	0	0	0	0
NM_005725	0	0	0	0	0	0
NM_002506	0	0	0	0	0	0
NM_138959	0	0	0	0	0	0
NM_001232	0	0	0	0	0	0
NM_005599	0	0	0	0	0	0
NM_018420	0	0	0	1	0	0
NM_152367	0	0	0	0	0	0
NM_000701	0	0	0	0	0	0
NM_001779	0	0	0	0	0	0
NM_001542	0	0	0	0	1	0
NM_001767	0	0	0	0	0	0
NM_020440	0	0	0	0	0	0
NM_004258	0	0	0	0	0	0
NM_003594	0	0	0	0	0	0
NM_025188	0	0	0	0	1	0
NM_024626	0	0	0	0	0	0
NM_006699	0	0	0	0	0	0
NM_017709	1	0	1	1	0	0
NM_006784	1	0	0	0	1	0
NM_017686	1	0	0	0	1	0
NM_206996	0	0	0	0	0	0
NM_201263	0	0	0	0	1	0
